product_name,product_url,product_price,product_rating,product_shipping,product_reviews,childrens_mask,z_score_price,ear_loops,mask_pack,reusable
XiaLisi unisex Disposàble Face Shields Outdoor Protection Dust Prevention Blue 10 Pieces,https://www.amazon.com/XiaLisi-Dispos%C3%A0ble-Shields-Protection-Prevention/dp/B08949BGJ7/ref=sr_1_273?dchild=1&keywords=face+mask+for+virus&qid=1592271777&sr=8-273,15,NA,Charge,0,0,-0.219611693,0,0,0
"Face Mask - 200 Disposable Ear-Loop Masks (50ct Per Box, Pack of 4) Protection from Dust, Pollen, and More – Mouth Cover Ideal for Everyday Use, Blue",https://www.amazon.com/Face-Mask-Disposable-Ear-Loop-Protection/dp/B0887VMQZ1/ref=sr_1_274?dchild=1&keywords=face+mask+for+virus&qid=1592271777&sr=8-274,72,NA,Charge,0,0,3.00269079,1,1,0
Miakomo Back to Work Cloth Face Mask - Made in The USA - Reusable Facemask Protection Covers Mouth and Nose - Includes 3 Disposable Filters (Blue) - Size Large,https://www.amazon.com/Miakomo-Back-Work-Cloth-Face/dp/B08872FJF5/ref=sr_1_275?dchild=1&keywords=face+mask+for+virus&qid=1592271777&sr=8-275,19,NA,Charge,0,0,0.006514797,0,0,1
SIONOLY Hummingbirds Decor Last Unicorn Golden Leaves Birds Twinkling Stars Moon Mystic Fantasy Fairytale Decorative Fabric Half Face Mask Mouth Masks with Earmuffs Anti Dust Anti Haze Windproof Mask,https://www.amazon.com/decorativa-unicornio-estrellas-antiempa%C3%B1amiento-antiviento/dp/B088FWQ1BZ/ref=sr_1_276?dchild=1&keywords=face+mask+for+virus&qid=1592271777&sr=8-276,9,5,FREE Shipping,1,0,-0.558801429,0,0,0
Comfortable Adjustable Full Moon Wolf Facial Decorations For Women And Men,https://www.amazon.com/Comfortable-Adjustable-Facial-Decorations-Women/dp/B0886LKBZL/ref=sr_1_277?dchild=1&keywords=face+mask+for+virus&qid=1592271777&sr=8-277,7,NA,Charge,0,0,-0.671864674,0,0,0
Unisex Bandana Face Mask Earloops Balaclava Scarf Men Women Motorcycle Mask,https://www.amazon.com/Unisex-Bandana-Earloops-Balaclava-Motorcycle/dp/B0881M5R56/ref=sr_1_278?dchild=1&keywords=face+mask+for+virus&qid=1592271777&sr=8-278,11,4.4,FREE Shipping,19,0,-0.445738184,1,0,0
6PCS Resuable Anti Dust Face Bandanas Washable Outdoor for Women and Men,https://www.amazon.com/Resuable-Bandanas-Washable-Outdoor-Women/dp/B088D463JN/ref=sr_1_279?dchild=1&keywords=face+mask+for+virus&qid=1592271777&sr=8-279,NA,NA,Charge,0,0,NA,0,1,1
SIONOLY A Unicorn Silhouette in A Galaxy Nebula Cloud Dust Washable Reusable Filter and Reusable Mouth Warm Windproof Cotton Face,https://www.amazon.com/SIONOLY-Silhouette-Washable-Reusable-Windproof/dp/B089D3K69T/ref=sr_1_280?dchild=1&keywords=face+mask+for+virus&qid=1592271777&sr=8-280,15,NA,Charge,0,0,-0.219611693,0,0,1
Disposable Face Masks - 50 PCS - Sterilized for professional and personal use - multi-layer protection,https://www.amazon.com/Disposable-Face-Masks-professional-multi-layer/dp/B086SNZ8P1/ref=sr_1_281?dchild=1&keywords=face+mask+for+virus&qid=1592271777&sr=8-281,29,NA,Charge,0,0,0.571831022,0,1,0
Universal Dust-Proof Face Covering Smog-Washable Face Scarf for Adults,https://www.amazon.com/Universal-Dust-Proof-Covering-Smog-Washable-Adults/dp/B0894ZVM5X/ref=sr_1_282?dchild=1&keywords=face+mask+for+virus&qid=1592271777&sr=8-282,8,NA,Charge,0,0,-0.615333051,0,0,1
3-Ply Non Woven Face Disposable Protective Durable Earloops Face Masks,https://www.amazon.com/3-Ply-Disposable-Protective-Durable-Earloops/dp/B086QK21VQ/ref=sr_1_283?dchild=1&keywords=face+mask+for+virus&qid=1592271777&sr=8-283,32,3.8,FREE Shipping,33,0,0.741425889,1,0,0
Tolduso Scarf Bandana Neck Gaiter-Reusable Protective Face Covering with Built in Pocket and 6 Filters,https://www.amazon.com/Tolduso-Gaiter-Reusable-Protective-Covering-Women-Built/dp/B088866M13/ref=sr_1_284?dchild=1&keywords=face+mask+for+virus&qid=1592271777&sr=8-284,21,5,Charge,3,0,0.119578042,0,0,1
"Disposable Face Masks, 3-Ply Face Masks Protective for Personal Health Protection (Blue)",https://www.amazon.com/zhiyi-%F0%9D%90%8C%F0%9D%90%80%F0%9D%90%92%F0%9D%90%8A-Disposable-Protective-Protection/dp/B08768PR22/ref=sr_1_285?dchild=1&keywords=face+mask+for+virus&qid=1592271777&sr=8-285,22,NA,Charge,0,0,0.176109664,0,0,0
"Baaqii 100pcs Disposable 3-ply Face Mask, 1count",https://www.amazon.com/Baaqii-100pcs-Disposable-3-ply-1count/dp/B086W5MWCR/ref=sr_1_286?dchild=1&keywords=face+mask+for+virus&qid=1592271777&sr=8-286,NA,2.5,FREE Shipping,17,0,NA,0,1,0
Guteauto 6 Pcs Summer Face Mask UV Protection Neck Gaiter Scarf Sunscreen Breathable Bandana for Men and Women (US Stock Arrived 3-6 Days),https://www.amazon.com/Guteauto-Protection-Sunscreen-Breathable-Bandana/dp/B087BY1Y1W/ref=sr_1_287?dchild=1&keywords=face+mask+for+virus&qid=1592271777&sr=8-287,19,4.6,FREE: Orders over $25,17,0,0.006514797,0,1,0
"EVERMARKET Anti-dust Black Mouth Mask, Unisex Cotton Face Mask Muffle Mask Anime Mask for Cycling Camping Travel for Kids Teens Men Women, Pack of 1",https://www.amazon.com/EVERMARKET-Anti-dust-Unisex-Cycling-Camping/dp/B084VJ7QQ8/ref=sr_1_288?dchild=1&keywords=face+mask+for+virus&qid=1592271777&sr=8-288,6,3.2,FREE: Orders over $25,396,0,-0.728396296,0,1,0
face mask for virus protection,https://www.amazon.com/s/?k=face+mask+for+virus+protection&ref=sugsr_0&pd_rd_w=XFDSu&pf_rd_p=ff875a9e-7810-43da-bae9-ec4c363817ac&pf_rd_r=XW1YBHX3FRJ4RH19EA4J&pd_rd_r=b0d4aa62-2ec4-4a50-b688-abf5c1ffb964&pd_rd_wg=9J96h&qid=1592271786,NA,NA,Charge,0,0,NA,0,0,0
face mask for virus protection n95,https://www.amazon.com/s/?k=face+mask+for+virus+protection+n95&ref=sugsr_1&pd_rd_w=XFDSu&pf_rd_p=ff875a9e-7810-43da-bae9-ec4c363817ac&pf_rd_r=XW1YBHX3FRJ4RH19EA4J&pd_rd_r=b0d4aa62-2ec4-4a50-b688-abf5c1ffb964&pd_rd_wg=9J96h&qid=1592271786,NA,NA,Charge,0,0,NA,0,0,0
face mask reusable,https://www.amazon.com/s/?k=face+mask+reusable&ref=sugsr_2&pd_rd_w=XFDSu&pf_rd_p=ff875a9e-7810-43da-bae9-ec4c363817ac&pf_rd_r=XW1YBHX3FRJ4RH19EA4J&pd_rd_r=b0d4aa62-2ec4-4a50-b688-abf5c1ffb964&pd_rd_wg=9J96h&qid=1592271786,NA,NA,Charge,0,0,NA,0,0,1
filtered face mask for virus,https://www.amazon.com/s/?k=filtered+face+mask+for+virus&ref=sugsr_3&pd_rd_w=XFDSu&pf_rd_p=ff875a9e-7810-43da-bae9-ec4c363817ac&pf_rd_r=XW1YBHX3FRJ4RH19EA4J&pd_rd_r=b0d4aa62-2ec4-4a50-b688-abf5c1ffb964&pd_rd_wg=9J96h&qid=1592271786,NA,NA,Charge,0,0,NA,0,0,0
"SAFE-T-MASK 3-PLY Disposable mask with ear loops, Breathable Non-woven Dust Filter Face Mask, Breathable and Comfortable for Dust, Pollen Allergens 40 Pack",https://www.amazon.com/SAFE-T-MASK-Disposable-Breathable-Non-woven-Comfortable/dp/B087ZS5F6S/ref=sr_1_289?dchild=1&keywords=face+mask+for+virus&qid=1592271786&sr=8-289,31,NA,Charge,0,0,0.684894267,1,1,0
Adults Face Bandanas with Breathing Valve + Activated Carbon Filter Replaceable,https://www.amazon.com/Adults-Bandanas-Breathing-Activated-Replaceable/dp/B0887ZJRD7/ref=sr_1_290?dchild=1&keywords=face+mask+for+virus&qid=1592271786&sr=8-290,19,4.6,FREE Shipping,3,0,0.006514797,0,0,0
"50PCS, in This Special Period, in Order to Protect The Health of Yourself and Your Family, This Thing is Essential",https://www.amazon.com/Special-Period-Protect-Yourself-Essential/dp/B0885RPGW9/ref=sr_1_291?dchild=1&keywords=face+mask+for+virus&qid=1592271786&sr=8-291,29,NA,Charge,0,0,0.571831022,0,1,0
"unik RED Cloth Face Cover, Washable, Reusable Mask, Unisex, Dust-proof, Red Pack of 4",https://www.amazon.com/Unik-Red-m%C3%A1scaras-reutilizables-antipolvo/dp/B086QHNMR8/ref=sr_1_292?dchild=1&keywords=face+mask+for+virus&qid=1592271786&sr=8-292,11,5,FREE Shipping,4,0,-0.445738184,0,1,1
Paris Eiffel Tower with Pink Flowers and Butterflies Hot Air Balloon Bike Bicycle Fabric Half Face Mask Windproof Cover,https://www.amazon.com/EILANNA-Flowers-Butterflies-Earmuffs-Windproof/dp/B088TC3H2F/ref=sr_1_293?dchild=1&keywords=face+mask+for+virus&qid=1592271786&sr=8-293,12,5,Charge,1,0,-0.389206561,0,0,0
5 Pack Face Shield Cover Full Face Anti-Dust,https://www.amazon.com/Pack-Face-Shield-Cover-Anti-Dust/dp/B087ZZRYPM/ref=sr_1_294?dchild=1&keywords=face+mask+for+virus&qid=1592271786&sr=8-294,17,3.8,FREE: Orders over $25,166,0,-0.106548448,0,1,0
IQUALITE 40 PCS Disposable 3 Layers of Protection Against Pollution,https://www.amazon.com/IQUALITE-Disposable-Protection-Against-Pollution/dp/B087M5W6C4/ref=sr_1_295?dchild=1&keywords=face+mask+for+virus&qid=1592271786&sr=8-295,9,4.4,FREE Shipping,4,0,-0.558801429,0,1,0
"Gokeop 50 PCS 4-Layers Gray, Protect Mouth Ear and Mouth, Prevent Dust Transmission and Contact,Breathable Comfortable Dustproof Anti-Pollen for Children and Adults (+ with 1 Brooch)",https://www.amazon.com/Gokeop-Transmission-Breathable-Comfortable-Anti-Pollen/dp/B0882NPPDQ/ref=sr_1_296?dchild=1&keywords=face+mask+for+virus&qid=1592271786&sr=8-296,27,NA,Charge,0,0,0.458767777,0,1,0
Homemade Medical Face Mask: DIY Face Masks for all seasons. Learn How to Make a Protective Reusable Mask for your Family,https://www.amazon.com/dp/B08B6D8W9X/ref=sr_1_297?dchild=1&keywords=face+mask+for+virus&qid=1592271786&sr=8-297,2,NA,Charge,0,0,-0.954522786,0,0,1
Nurse Red Love Heart Heartbeat EKG Black Printed Facial Decorations For Women And Men,https://www.amazon.com/Nurse-Heartbeat-Printed-Facial-Decorations/dp/B0886LLDH8/ref=sr_1_298?dchild=1&keywords=face+mask+for+virus&qid=1592271786&sr=8-298,7,NA,Charge,0,0,-0.671864674,0,0,0
KASMILN Ocean Dolphins Theme Marine Sea Animals Fabric Half Face Mask Mouth Masks with Earmuffs Anti Dust Anti Haze Windproof Mask,https://www.amazon.com/KASMILN-Dolphins-Animals-Earmuffs-Windproof/dp/B088FXMT54/ref=sr_1_299?dchild=1&keywords=face+mask+for+virus&qid=1592271786&sr=8-299,12,NA,Charge,0,0,-0.389206561,0,0,0
ELIENONO Hipster Feline with Giant Head Plaid Shirt and Greyscale Background Funny Illustration Fabric Half Face Mask Mouth Masks with Earmuffs Anti Dust Anti Haze Windproof Mask,https://www.amazon.com/ELIENONO-Greyscale-Background-Illustration-Windproof/dp/B088TBPPQL/ref=sr_1_300?dchild=1&keywords=face+mask+for+virus&qid=1592271786&sr=8-300,15,NA,Charge,0,0,-0.219611693,0,0,0
"Pack 3 Cotton White Faces-Masks Unisex Washable Reusable Face Shield for Men & Women (Medium size) Bandanas Balaclavas for Dust Wind Sun Protection, Outdoors, Sports",https://www.amazon.com/Faces-Masks-Washable-Reusable-Balaclavas-Protection/dp/B0894XBBJV/ref=sr_1_301?dchild=1&keywords=face+mask+for+virus&qid=1592271786&sr=8-301,19,NA,Charge,0,0,0.006514797,0,1,1
Blue Tiffanys Inspired Turquoise Please Return Designer Mint Green Printed Facial Decorations For Women And Men,https://www.amazon.com/Tiffanys-Inspired-Turquoise-Designer-Decorations/dp/B0886ZPV8N/ref=sr_1_302?dchild=1&keywords=face+mask+for+virus&qid=1592271786&sr=8-302,12,NA,Charge,0,0,-0.389206561,0,0,0
"YMK Unisex Cotton Mask Adjustable Anti Dust Fashion Face Mask Washable Reusable Muffle Cloth Basic Big Masks (Small, Red)",https://www.amazon.com/YMK-Adjustable-Fashion-Washable-Reusable/dp/B086D49N6T/ref=sr_1_303?dchild=1&keywords=face+mask+for+virus&qid=1592271786&sr=8-303,9,3.9,FREE Shipping,3,0,-0.558801429,0,0,1
Comfortable Adjustable USA Flag American Patriotic Eagle Printed Facial Decorations For Women And Men,https://www.amazon.com/Comfortable-Adjustable-American-Patriotic-Decorations/dp/B08869PRJ5/ref=sr_1_304?dchild=1&keywords=face+mask+for+virus&qid=1592271786&sr=8-304,13,NA,Charge,0,0,-0.332674938,0,0,0
Graoll Face Towel with Earloops Protective for Germs Pollen Smoke Dust Pollen,https://www.amazon.com/Graoll-Toalla-orejas-protecci%C3%B3n-g%C3%A9rmenes/dp/B085Y9YGLR/ref=sr_1_305?dchild=1&keywords=face+mask+for+virus&qid=1592271786&sr=8-305,NA,3.3,FREE: Orders over $25,204,0,NA,1,0,0
5 Pack Black Face Bandanas Resuable Washable Outdoor Sponge Face Bandanas,https://www.amazon.com/Bandanas-Resuable-Washable-Outdoor-Sponge/dp/B0882Q9KYP/ref=sr_1_306?dchild=1&keywords=face+mask+for+virus&qid=1592271786&sr=8-306,17,NA,FREE: Orders over $25,0,0,-0.106548448,0,1,1
face mask for virus protection,https://www.amazon.com/s/?k=face+mask+for+virus+protection&ref=sugsr_0&pd_rd_w=EuLIS&pf_rd_p=ff875a9e-7810-43da-bae9-ec4c363817ac&pf_rd_r=V45NKQ9DGRRACJMSMVS3&pd_rd_r=fdff6b90-31f7-4a7f-a7c5-50ad2978dd1c&pd_rd_wg=txfpQ&qid=1592271798,6,NA,FREE Shipping by Amazon,0,0,-0.728396296,0,0,0
face mask for virus protection n95,https://www.amazon.com/s/?k=face+mask+for+virus+protection+n95&ref=sugsr_1&pd_rd_w=EuLIS&pf_rd_p=ff875a9e-7810-43da-bae9-ec4c363817ac&pf_rd_r=V45NKQ9DGRRACJMSMVS3&pd_rd_r=fdff6b90-31f7-4a7f-a7c5-50ad2978dd1c&pd_rd_wg=txfpQ&qid=1592271798,NA,NA,FREE Shipping,0,0,NA,0,0,0
face mask reusable,https://www.amazon.com/s/?k=face+mask+reusable&ref=sugsr_2&pd_rd_w=EuLIS&pf_rd_p=ff875a9e-7810-43da-bae9-ec4c363817ac&pf_rd_r=V45NKQ9DGRRACJMSMVS3&pd_rd_r=fdff6b90-31f7-4a7f-a7c5-50ad2978dd1c&pd_rd_wg=txfpQ&qid=1592271798,NA,NA,FREE: Orders over $25,0,0,NA,0,0,1
filtered face mask for virus,https://www.amazon.com/s/?k=filtered+face+mask+for+virus&ref=sugsr_3&pd_rd_w=EuLIS&pf_rd_p=ff875a9e-7810-43da-bae9-ec4c363817ac&pf_rd_r=V45NKQ9DGRRACJMSMVS3&pd_rd_r=fdff6b90-31f7-4a7f-a7c5-50ad2978dd1c&pd_rd_wg=txfpQ&qid=1592271798,NA,NA,Charge,0,0,NA,0,0,0
